provider,model,condition_case_id,case_id,artifact_id,study_family,source_id,source_owner,ecosystem,case_type,condition,expected_behavior,pilot_status,run_status,resume_status,credential_env,credential_available,content_boundary,raw_output_path,evidence_boundary
kimi,kimi-k2.7-code,ext-art-154-risk::original_freeform,ext-art-154-risk,ext-art-154,agent_workflow_templates,openai-agents-python,openai,openai,risk_constraint,original_freeform,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-154-risk::skillops_normalized,ext-art-154-risk,ext-art-154,agent_workflow_templates,openai-agents-python,openai,openai,risk_constraint,skillops_normalized,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-154-risk::skillops_ablation,ext-art-154-risk,ext-art-154,agent_workflow_templates,openai-agents-python,openai,openai,risk_constraint,skillops_ablation,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-155-pos::original_freeform,ext-art-155-pos,ext-art-155,agent_workflow_templates,openai-agents-js,openai,openai,positive_trigger,original_freeform,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-155-pos::skillops_normalized,ext-art-155-pos,ext-art-155,agent_workflow_templates,openai-agents-js,openai,openai,positive_trigger,skillops_normalized,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-155-pos::skillops_ablation,ext-art-155-pos,ext-art-155,agent_workflow_templates,openai-agents-js,openai,openai,positive_trigger,skillops_ablation,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-155-neg::original_freeform,ext-art-155-neg,ext-art-155,agent_workflow_templates,openai-agents-js,openai,openai,negative_trigger,original_freeform,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-155-neg::skillops_normalized,ext-art-155-neg,ext-art-155,agent_workflow_templates,openai-agents-js,openai,openai,negative_trigger,skillops_normalized,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-155-neg::skillops_ablation,ext-art-155-neg,ext-art-155,agent_workflow_templates,openai-agents-js,openai,openai,negative_trigger,skillops_ablation,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-155-bnd::original_freeform,ext-art-155-bnd,ext-art-155,agent_workflow_templates,openai-agents-js,openai,openai,boundary_clarification,original_freeform,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-155-bnd::skillops_normalized,ext-art-155-bnd,ext-art-155,agent_workflow_templates,openai-agents-js,openai,openai,boundary_clarification,skillops_normalized,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-155-bnd::skillops_ablation,ext-art-155-bnd,ext-art-155,agent_workflow_templates,openai-agents-js,openai,openai,boundary_clarification,skillops_ablation,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-155-risk::original_freeform,ext-art-155-risk,ext-art-155,agent_workflow_templates,openai-agents-js,openai,openai,risk_constraint,original_freeform,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-155-risk::skillops_normalized,ext-art-155-risk,ext-art-155,agent_workflow_templates,openai-agents-js,openai,openai,risk_constraint,skillops_normalized,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-155-risk::skillops_ablation,ext-art-155-risk,ext-art-155,agent_workflow_templates,openai-agents-js,openai,openai,risk_constraint,skillops_ablation,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-170-pos::original_freeform,ext-art-170-pos,ext-art-170,agent_workflow_templates,autogen-examples,microsoft,microsoft,positive_trigger,original_freeform,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-170-pos::skillops_normalized,ext-art-170-pos,ext-art-170,agent_workflow_templates,autogen-examples,microsoft,microsoft,positive_trigger,skillops_normalized,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-170-pos::skillops_ablation,ext-art-170-pos,ext-art-170,agent_workflow_templates,autogen-examples,microsoft,microsoft,positive_trigger,skillops_ablation,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-170-neg::original_freeform,ext-art-170-neg,ext-art-170,agent_workflow_templates,autogen-examples,microsoft,microsoft,negative_trigger,original_freeform,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-170-neg::skillops_normalized,ext-art-170-neg,ext-art-170,agent_workflow_templates,autogen-examples,microsoft,microsoft,negative_trigger,skillops_normalized,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-170-neg::skillops_ablation,ext-art-170-neg,ext-art-170,agent_workflow_templates,autogen-examples,microsoft,microsoft,negative_trigger,skillops_ablation,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-170-bnd::original_freeform,ext-art-170-bnd,ext-art-170,agent_workflow_templates,autogen-examples,microsoft,microsoft,boundary_clarification,original_freeform,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-170-bnd::skillops_normalized,ext-art-170-bnd,ext-art-170,agent_workflow_templates,autogen-examples,microsoft,microsoft,boundary_clarification,skillops_normalized,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-170-bnd::skillops_ablation,ext-art-170-bnd,ext-art-170,agent_workflow_templates,autogen-examples,microsoft,microsoft,boundary_clarification,skillops_ablation,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-170-risk::original_freeform,ext-art-170-risk,ext-art-170,agent_workflow_templates,autogen-examples,microsoft,microsoft,risk_constraint,original_freeform,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-170-risk::skillops_normalized,ext-art-170-risk,ext-art-170,agent_workflow_templates,autogen-examples,microsoft,microsoft,risk_constraint,skillops_normalized,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-170-risk::skillops_ablation,ext-art-170-risk,ext-art-170,agent_workflow_templates,autogen-examples,microsoft,microsoft,risk_constraint,skillops_ablation,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-172-pos::original_freeform,ext-art-172-pos,ext-art-172,agent_workflow_templates,autogen-examples,microsoft,microsoft,positive_trigger,original_freeform,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-172-pos::skillops_normalized,ext-art-172-pos,ext-art-172,agent_workflow_templates,autogen-examples,microsoft,microsoft,positive_trigger,skillops_normalized,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-172-pos::skillops_ablation,ext-art-172-pos,ext-art-172,agent_workflow_templates,autogen-examples,microsoft,microsoft,positive_trigger,skillops_ablation,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-172-neg::original_freeform,ext-art-172-neg,ext-art-172,agent_workflow_templates,autogen-examples,microsoft,microsoft,negative_trigger,original_freeform,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-172-neg::skillops_normalized,ext-art-172-neg,ext-art-172,agent_workflow_templates,autogen-examples,microsoft,microsoft,negative_trigger,skillops_normalized,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-172-neg::skillops_ablation,ext-art-172-neg,ext-art-172,agent_workflow_templates,autogen-examples,microsoft,microsoft,negative_trigger,skillops_ablation,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-172-bnd::original_freeform,ext-art-172-bnd,ext-art-172,agent_workflow_templates,autogen-examples,microsoft,microsoft,boundary_clarification,original_freeform,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-172-bnd::skillops_normalized,ext-art-172-bnd,ext-art-172,agent_workflow_templates,autogen-examples,microsoft,microsoft,boundary_clarification,skillops_normalized,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-172-bnd::skillops_ablation,ext-art-172-bnd,ext-art-172,agent_workflow_templates,autogen-examples,microsoft,microsoft,boundary_clarification,skillops_ablation,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-172-risk::original_freeform,ext-art-172-risk,ext-art-172,agent_workflow_templates,autogen-examples,microsoft,microsoft,risk_constraint,original_freeform,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-172-risk::skillops_normalized,ext-art-172-risk,ext-art-172,agent_workflow_templates,autogen-examples,microsoft,microsoft,risk_constraint,skillops_normalized,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-172-risk::skillops_ablation,ext-art-172-risk,ext-art-172,agent_workflow_templates,autogen-examples,microsoft,microsoft,risk_constraint,skillops_ablation,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-184-pos::original_freeform,ext-art-184-pos,ext-art-184,agent_workflow_templates,langgraph-template,langchain-ai,langchain,positive_trigger,original_freeform,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-184-pos::skillops_normalized,ext-art-184-pos,ext-art-184,agent_workflow_templates,langgraph-template,langchain-ai,langchain,positive_trigger,skillops_normalized,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-184-pos::skillops_ablation,ext-art-184-pos,ext-art-184,agent_workflow_templates,langgraph-template,langchain-ai,langchain,positive_trigger,skillops_ablation,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-184-neg::original_freeform,ext-art-184-neg,ext-art-184,agent_workflow_templates,langgraph-template,langchain-ai,langchain,negative_trigger,original_freeform,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-184-neg::skillops_normalized,ext-art-184-neg,ext-art-184,agent_workflow_templates,langgraph-template,langchain-ai,langchain,negative_trigger,skillops_normalized,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-184-neg::skillops_ablation,ext-art-184-neg,ext-art-184,agent_workflow_templates,langgraph-template,langchain-ai,langchain,negative_trigger,skillops_ablation,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-184-bnd::original_freeform,ext-art-184-bnd,ext-art-184,agent_workflow_templates,langgraph-template,langchain-ai,langchain,boundary_clarification,original_freeform,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-184-bnd::skillops_normalized,ext-art-184-bnd,ext-art-184,agent_workflow_templates,langgraph-template,langchain-ai,langchain,boundary_clarification,skillops_normalized,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-184-bnd::skillops_ablation,ext-art-184-bnd,ext-art-184,agent_workflow_templates,langgraph-template,langchain-ai,langchain,boundary_clarification,skillops_ablation,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-184-risk::original_freeform,ext-art-184-risk,ext-art-184,agent_workflow_templates,langgraph-template,langchain-ai,langchain,risk_constraint,original_freeform,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-184-risk::skillops_normalized,ext-art-184-risk,ext-art-184,agent_workflow_templates,langgraph-template,langchain-ai,langchain,risk_constraint,skillops_normalized,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-184-risk::skillops_ablation,ext-art-184-risk,ext-art-184,agent_workflow_templates,langgraph-template,langchain-ai,langchain,risk_constraint,skillops_ablation,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-187-pos::original_freeform,ext-art-187-pos,ext-art-187,agent_workflow_templates,langgraph-template,langchain-ai,langchain,positive_trigger,original_freeform,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-187-pos::skillops_normalized,ext-art-187-pos,ext-art-187,agent_workflow_templates,langgraph-template,langchain-ai,langchain,positive_trigger,skillops_normalized,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-187-pos::skillops_ablation,ext-art-187-pos,ext-art-187,agent_workflow_templates,langgraph-template,langchain-ai,langchain,positive_trigger,skillops_ablation,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-187-neg::original_freeform,ext-art-187-neg,ext-art-187,agent_workflow_templates,langgraph-template,langchain-ai,langchain,negative_trigger,original_freeform,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-187-neg::skillops_normalized,ext-art-187-neg,ext-art-187,agent_workflow_templates,langgraph-template,langchain-ai,langchain,negative_trigger,skillops_normalized,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-187-neg::skillops_ablation,ext-art-187-neg,ext-art-187,agent_workflow_templates,langgraph-template,langchain-ai,langchain,negative_trigger,skillops_ablation,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-187-bnd::original_freeform,ext-art-187-bnd,ext-art-187,agent_workflow_templates,langgraph-template,langchain-ai,langchain,boundary_clarification,original_freeform,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-187-bnd::skillops_normalized,ext-art-187-bnd,ext-art-187,agent_workflow_templates,langgraph-template,langchain-ai,langchain,boundary_clarification,skillops_normalized,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-187-bnd::skillops_ablation,ext-art-187-bnd,ext-art-187,agent_workflow_templates,langgraph-template,langchain-ai,langchain,boundary_clarification,skillops_ablation,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-187-risk::original_freeform,ext-art-187-risk,ext-art-187,agent_workflow_templates,langgraph-template,langchain-ai,langchain,risk_constraint,original_freeform,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-187-risk::skillops_normalized,ext-art-187-risk,ext-art-187,agent_workflow_templates,langgraph-template,langchain-ai,langchain,risk_constraint,skillops_normalized,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-187-risk::skillops_ablation,ext-art-187-risk,ext-art-187,agent_workflow_templates,langgraph-template,langchain-ai,langchain,risk_constraint,skillops_ablation,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-203-pos::original_freeform,ext-art-203-pos,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,positive_trigger,original_freeform,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-203-pos::skillops_normalized,ext-art-203-pos,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,positive_trigger,skillops_normalized,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-203-pos::skillops_ablation,ext-art-203-pos,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,positive_trigger,skillops_ablation,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-203-neg::original_freeform,ext-art-203-neg,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,negative_trigger,original_freeform,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-203-neg::skillops_normalized,ext-art-203-neg,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,negative_trigger,skillops_normalized,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-203-neg::skillops_ablation,ext-art-203-neg,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,negative_trigger,skillops_ablation,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-203-bnd::original_freeform,ext-art-203-bnd,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,boundary_clarification,original_freeform,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-203-bnd::skillops_normalized,ext-art-203-bnd,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,boundary_clarification,skillops_normalized,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-203-bnd::skillops_ablation,ext-art-203-bnd,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,boundary_clarification,skillops_ablation,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-203-risk::original_freeform,ext-art-203-risk,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,risk_constraint,original_freeform,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-203-risk::skillops_normalized,ext-art-203-risk,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,risk_constraint,skillops_normalized,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-203-risk::skillops_ablation,ext-art-203-risk,ext-art-203,prompt_and_function_recipes,prompts-chat,f,prompt-corpus,risk_constraint,skillops_ablation,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-216-pos::original_freeform,ext-art-216-pos,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,positive_trigger,original_freeform,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-216-pos::skillops_normalized,ext-art-216-pos,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,positive_trigger,skillops_normalized,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-216-pos::skillops_ablation,ext-art-216-pos,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,positive_trigger,skillops_ablation,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-216-neg::original_freeform,ext-art-216-neg,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,negative_trigger,original_freeform,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
